year,pid,urban,hhnature,total_asset,age,gender,educ,marriage,health,precarious_job,industry,workhour,wage_month,job_status,wage_year,social_status,job_satisfaction,provname,upbringing,inc_exp_p
2020,410564102.0,0.0,1.0,29.731250762939453,39.0,1.0,9.0,1.0,3.0,0.0,5.0,77.0,5000.0,1.0,48000.0,4.0,2.0,河南,0.33333334,0.9548373
2020,621343106.0,1.0,1.0,85.0,25.0,0.0,9.0,1.0,3.0,0.0,,,,0.0,,3.0,,,2.0,0.71341944
2020,441086501.0,0.0,1.0,,31.0,0.0,12.0,1.0,3.0,0.0,16.0,40.0,1500.0,1.0,4500.0,2.0,4.0,广东,1.5,0.7473097
2020,130046103.0,1.0,1.0,16.46875,39.0,0.0,9.0,0.0,2.0,1.0,18.0,70.0,1900.0,1.0,20000.0,3.0,4.0,河北,0.33333334,0.40502226
2020,370762105.0,1.0,0.0,151.25,44.0,1.0,12.0,1.0,3.0,1.0,3.0,56.0,6000.0,1.0,30000.0,3.0,4.0,,1.0,1.9602699
2020,621036101.0,0.0,1.0,27.56999969482422,48.0,1.0,6.0,1.0,3.0,0.0,,70.0,,1.0,,2.0,4.0,甘肃,0.25,1.3639982
2020,130463104.0,1.0,1.0,48.0,28.0,1.0,9.0,1.0,3.0,1.0,3.0,70.0,6500.0,1.0,80000.0,3.0,4.0,,0.5,0.47030658
2020,110038104.0,1.0,,845.0,63.0,0.0,12.0,,3.0,0.0,,,,0.0,,,,,0.0,0.4593176
2020,440730105.0,1.0,0.0,,28.0,0.0,16.0,1.0,3.0,0.0,17.0,40.0,4000.0,1.0,48000.0,3.0,4.0,广东,1.0,2.6666667
2020,620488102.0,1.0,1.0,18.1875,55.0,0.0,0.0,1.0,3.0,0.0,,49.0,,1.0,,3.0,3.0,甘肃,1.0,2.042669
2020,360143102.0,1.0,0.0,79.625,43.0,1.0,12.0,1.0,4.0,0.0,4.0,60.0,2400.0,1.0,40000.0,1.0,3.0,江西,1.0,1.582425
2020,210712101.0,1.0,0.0,117.0,49.0,0.0,16.0,1.0,1.0,0.0,10.0,50.0,5500.0,1.0,100000.0,3.0,3.0,辽宁,0.5,1.1781338
2020,350030101.0,0.0,1.0,160.0,39.0,0.0,9.0,1.0,4.0,0.0,3.0,65.0,6000.0,1.0,60000.0,2.0,4.0,福建,0.5,2.695937
2020,510255102.0,1.0,1.0,4.0,49.0,1.0,9.0,1.0,5.0,1.0,5.0,84.0,0.0,0.0,5000.0,3.0,3.0,四川,0.0,1.6568241
2020,620285101.0,0.0,1.0,6.591249942779541,55.0,0.0,0.0,1.0,1.0,0.0,,21.0,,1.0,,,5.0,甘肃,0.33333334,
2020,530335101.0,0.0,1.0,41.625,55.0,1.0,9.0,1.0,2.0,0.0,,56.0,,1.0,,3.0,2.0,云南,0.0,2.6666667
2020,621546105.0,0.0,1.0,36.8125,25.0,0.0,9.0,1.0,3.0,0.0,,2.0,,1.0,,3.0,4.0,,1.0,0.13351135
2020,130705101.0,0.0,1.0,32.5,57.0,0.0,12.0,1.0,3.0,0.0,,14.0,,1.0,,3.0,5.0,河北,1.0,2.0026703
2020,140097106.0,1.0,0.0,30.700000762939453,25.0,1.0,15.0,0.0,3.0,1.0,15.0,80.0,5000.0,1.0,60000.0,3.0,3.0,,0.0,0.95726085
2020,620962101.0,1.0,1.0,8.962499618530273,37.0,1.0,9.0,1.0,5.0,1.0,3.0,50.0,4500.0,1.0,50000.0,4.0,5.0,甘肃,1.0,2.9655447
2020,430328103.0,1.0,1.0,260.0,35.0,1.0,9.0,1.0,3.0,0.0,8.0,48.0,,1.0,,2.0,5.0,广东,0.5,1.1368805
2020,320387104.0,0.0,1.0,91.86250305175781,26.0,1.0,12.0,0.0,4.0,0.0,3.0,150.0,6500.0,1.0,102000.0,3.0,4.0,江苏,0.33333334,3.3316648
2020,610024102.0,0.0,1.0,5.199999809265137,61.0,1.0,12.0,1.0,5.0,0.0,,70.0,,1.0,,5.0,4.0,陕西,0.0,0.84940314
2020,659049601.0,1.0,1.0,38.0,29.0,0.0,12.0,1.0,3.0,0.0,8.0,,,0.0,,1.0,3.0,,1.0,0.2219539
2020,620083101.0,1.0,1.0,53.0,43.0,1.0,9.0,1.0,3.0,0.0,9.0,98.0,,1.0,,3.0,4.0,,0.6666667,0.7363706
2020,130553101.0,0.0,1.0,4.412499904632568,57.0,1.0,9.0,1.0,3.0,0.0,,56.0,,1.0,,4.0,4.0,河北,0.0,1.5728881
2020,520180102.0,0.0,1.0,7.62624979019165,44.0,1.0,6.0,1.0,3.0,0.0,,40.0,,1.0,,5.0,5.0,贵州,0.5,4.9787493
2020,621665431.0,1.0,0.0,202.0,36.0,0.0,16.0,1.0,3.0,0.0,17.0,45.0,2800.0,1.0,84000.0,2.0,4.0,甘肃,0.5,2.2423549
2020,411399101.0,1.0,1.0,19.8075008392334,55.0,1.0,0.0,1.0,3.0,0.0,,14.0,,1.0,9000.0,3.0,5.0,河南,0.0,0.4
2020,520409102.0,0.0,1.0,20.256250381469727,48.0,1.0,0.0,1.0,4.0,0.0,,55.0,,1.0,36000.0,4.0,5.0,贵州,0.33333334,3.1964731
2020,420047104.0,1.0,1.0,52.5,24.0,1.0,15.0,1.0,3.0,1.0,6.0,90.0,4000.0,1.0,50000.0,2.0,4.0,湖北,0.0,0.8306043
2020,620661102.0,1.0,0.0,165.0,46.0,0.0,16.0,1.0,4.0,1.0,16.0,40.0,5300.0,1.0,70000.0,2.0,4.0,甘肃,0.0,1.2230921
2020,130020103.0,0.0,1.0,21.100000381469727,48.0,1.0,6.0,1.0,1.0,1.0,5.0,5.0,500.0,1.0,10000.0,3.0,5.0,河北,1.0,0.29832935
2020,420027103.0,0.0,1.0,147.875,45.0,0.0,9.0,1.0,3.0,0.0,,30.0,,1.0,,1.0,3.0,湖北,0.0,0.9932498
2020,620712401.0,1.0,1.0,16.71875,49.0,1.0,9.0,1.0,3.0,1.0,5.0,56.0,7500.0,1.0,60000.0,4.0,4.0,甘肃,1.0,1.1180322
2020,311173103.0,1.0,1.0,1340.0,51.0,1.0,15.0,1.0,4.0,0.0,8.0,30.0,,1.0,,3.0,4.0,上海,0.0,0.5
2020,311756102.0,1.0,1.0,152.9375,44.0,1.0,12.0,1.0,3.0,0.0,3.0,48.0,7500.0,1.0,100000.0,3.0,4.0,上海,1.0,1.209743
2020,410914109.0,0.0,1.0,20.46875,29.0,0.0,9.0,1.0,5.0,0.0,,,,0.0,,4.0,3.0,河南,0.0,0.65445024
2020,520446106.0,0.0,1.0,6.380000114440918,33.0,0.0,9.0,1.0,3.0,0.0,,10.0,,1.0,,5.0,4.0,贵州,3.0,0.87898093
2020,370357103.0,0.0,1.0,,41.0,0.0,9.0,1.0,4.0,1.0,99.0,,2000.0,1.0,20000.0,5.0,3.0,山东,0.0,3.0087094
2020,370563101.0,0.0,1.0,30.25,53.0,0.0,0.0,1.0,5.0,1.0,3.0,63.0,1500.0,1.0,10000.0,5.0,4.0,山东,0.5,0.86393094
2020,320156102.0,1.0,0.0,153.0,52.0,1.0,9.0,1.0,3.0,0.0,,80.0,,1.0,,4.0,4.0,江苏,0.0,3.6120641
2020,530009104.0,0.0,1.0,28.796249389648438,39.0,1.0,15.0,1.0,3.0,0.0,,70.0,,1.0,,3.0,3.0,云南,0.6666667,1.1310681
2020,320191101.0,1.0,0.0,101.80000305175781,42.0,0.0,15.0,1.0,2.0,0.0,15.0,84.0,,1.0,,1.0,3.0,江苏,1.0,2.1285653
2020,430590102.0,1.0,1.0,75.0,52.0,1.0,9.0,1.0,3.0,0.0,10.0,40.0,4000.0,1.0,80000.0,3.0,4.0,,0.0,1.6084133
2020,511039103.0,1.0,1.0,386.0,33.0,1.0,15.0,1.0,3.0,0.0,19.0,48.0,2300.0,1.0,27300.0,3.0,3.0,四川,0.0,2.2753386
2020,370465103.0,0.0,1.0,-33.0,32.0,1.0,9.0,1.0,3.0,0.0,3.0,60.0,6000.0,1.0,60000.0,1.0,4.0,山东,0.5,1.0
2020,440320101.0,0.0,1.0,200.625,55.0,0.0,9.0,1.0,2.0,0.0,,35.0,,1.0,,3.0,3.0,广东,0.0,0.5151267
2020,520002101.0,0.0,1.0,-10.09000015258789,36.0,1.0,0.0,0.0,4.0,1.0,,20.0,,1.0,76000.0,3.0,2.0,贵州,0.5,1.6306984
2020,620086103.0,0.0,1.0,13.5,39.0,1.0,9.0,1.0,5.0,1.0,5.0,63.0,6000.0,1.0,35000.0,3.0,4.0,甘肃,0.5,2.1588945
2020,130847101.0,0.0,1.0,7.300000190734863,56.0,1.0,9.0,1.0,5.0,0.0,,40.0,,1.0,,3.0,5.0,河北,0.0,1.4955134
2020,312498102.0,1.0,0.0,77.0,35.0,0.0,12.0,1.0,3.0,1.0,3.0,48.0,2580.0,1.0,28000.0,3.0,2.0,,2.0,1.075718
2020,360039101.0,1.0,1.0,40.29999923706055,45.0,0.0,9.0,1.0,4.0,0.0,6.0,35.0,,1.0,,3.0,3.0,江西,0.25,1.0995052
2020,520376103.0,0.0,1.0,,35.0,1.0,12.0,1.0,3.0,1.0,,56.0,,1.0,198000.0,4.0,3.0,贵州,1.0,1.3137631
2020,620747103.0,0.0,1.0,-1.75,36.0,0.0,0.0,1.0,5.0,0.0,,35.0,,1.0,,1.0,2.0,甘肃,0.6666667,1.5246428
2020,740544431.0,1.0,1.0,23.0,31.0,1.0,9.0,1.0,3.0,0.0,15.0,70.0,,1.0,,3.0,3.0,,1.5,0.49364433
2020,230609102.0,1.0,1.0,6.0,51.0,1.0,9.0,0.0,1.0,0.0,2.0,56.0,1800.0,1.0,21600.0,3.0,2.0,黑龙江,0.0,1.2342857
2020,517489651.0,0.0,1.0,,31.0,1.0,12.0,1.0,3.0,0.0,,28.0,,1.0,,3.0,4.0,,0.5,21.4
2020,441585104.0,1.0,1.0,108.19999694824219,21.0,1.0,9.0,0.0,5.0,0.0,9.0,49.0,2500.0,1.0,2500.0,3.0,5.0,广东,0.33333334,8.916667
2020,211494101.0,0.0,1.0,51.173126220703125,51.0,1.0,6.0,1.0,5.0,0.0,,70.0,,1.0,,3.0,4.0,辽宁,0.0,2.840081
2020,410580581.0,1.0,1.0,50.08000183105469,52.0,1.0,6.0,0.0,2.0,1.0,3.0,56.0,,1.0,3600.0,2.0,3.0,河南,1.0,0.8897502
2020,410274101.0,0.0,1.0,105.9375,51.0,0.0,6.0,1.0,3.0,0.0,,24.0,,1.0,,4.0,4.0,河南,0.0,25.0
2020,621446101.0,1.0,0.0,8.0,44.0,0.0,12.0,0.0,3.0,0.0,3.0,48.0,2200.0,1.0,26400.0,3.0,3.0,甘肃,0.0,0.7586061
2020,520423105.0,1.0,1.0,0.4000000059604645,26.0,1.0,9.0,0.0,3.0,1.0,5.0,,,1.0,60000.0,2.0,4.0,,0.0,0.93233883
2020,312136105.0,0.0,0.0,530.0,25.0,0.0,16.0,0.0,3.0,0.0,17.0,45.0,7000.0,1.0,80000.0,2.0,3.0,上海,2.0,6.750742
2020,621544101.0,1.0,1.0,4.199999809265137,40.0,1.0,15.0,1.0,1.0,0.0,,80.0,,1.0,,3.0,3.0,甘肃,0.75,1.0417583
2020,230475102.0,1.0,1.0,5.199999809265137,52.0,1.0,9.0,1.0,3.0,1.0,2.0,48.0,3100.0,1.0,37200.0,3.0,4.0,黑龙江,0.0,2.1281464
2020,621113101.0,0.0,1.0,33.5625,50.0,1.0,0.0,1.0,1.0,0.0,,70.0,,1.0,,5.0,5.0,甘肃,0.0,1.8549747
2020,677652651.0,1.0,0.0,8.199999809265137,33.0,1.0,15.0,1.0,4.0,1.0,4.0,50.0,2800.0,1.0,33600.0,2.0,4.0,甘肃,0.5,2.5532901
2020,210149104.0,,0.0,24.0,47.0,0.0,12.0,1.0,5.0,0.0,3.0,48.0,1960.0,1.0,24000.0,3.0,4.0,,0.33333334,0.99825704
2020,140576102.0,0.0,0.0,,63.0,0.0,0.0,0.0,3.0,0.0,,,,0.0,,4.0,,山西,0.0,0.03840878
2020,211229105.0,,1.0,7.5,25.0,0.0,12.0,1.0,1.0,0.0,,,,0.0,0.0,2.0,,,0.5,1.0690718
2020,440909103.0,1.0,1.0,3.0,25.0,0.0,15.0,0.0,4.0,0.0,3.0,,,0.0,,3.0,4.0,广东,0.0,0.0
2020,440428102.0,0.0,1.0,41.900001525878906,51.0,1.0,6.0,1.0,5.0,0.0,,35.0,,1.0,,3.0,5.0,广东,0.0,1.2098618
2020,441016102.0,1.0,0.0,138.25625610351562,36.0,0.0,15.0,1.0,3.0,0.0,10.0,60.0,10000.0,1.0,120000.0,3.0,4.0,广东,0.25,1.4193313
2020,530323102.0,0.0,1.0,16.299999237060547,60.0,1.0,9.0,1.0,2.0,0.0,,,,1.0,,5.0,4.0,云南,0.0,2.582811
2020,140127101.0,1.0,1.0,13.600000381469727,52.0,0.0,0.0,1.0,5.0,0.0,,28.0,,1.0,,3.0,2.0,山西,0.5,1.0333333
2020,310101101.0,1.0,0.0,20.799999237060547,62.0,1.0,12.0,1.0,3.0,0.0,14.0,,,0.0,,3.0,3.0,上海,0.0,0.8890645
2020,670231651.0,0.0,1.0,106.8125,21.0,1.0,9.0,1.0,4.0,1.0,5.0,70.0,4500.0,1.0,20000.0,5.0,4.0,河南,0.5,0.9708952
2020,130473101.0,1.0,1.0,30.200000762939453,54.0,0.0,9.0,1.0,2.0,0.0,,,,0.0,,4.0,4.0,河北,0.0,1.6599041
2020,311952101.0,0.0,1.0,42.0,48.0,1.0,9.0,1.0,2.0,0.0,3.0,50.0,4000.0,1.0,50000.0,2.0,3.0,,0.25,2.5845518
2020,330190102.0,0.0,1.0,0.5,32.0,1.0,9.0,0.0,1.0,0.0,,60.0,,1.0,,1.0,1.0,浙江,0.0,0.9425071
2020,230306101.0,1.0,1.0,55.79999923706055,43.0,0.0,15.0,1.0,1.0,0.0,19.0,10.0,1380.0,1.0,16560.0,2.0,2.0,黑龙江,0.5,0.804977
2020,210201102.0,1.0,0.0,13.4375,49.0,1.0,12.0,1.0,3.0,1.0,5.0,77.0,3300.0,1.0,29700.0,3.0,4.0,辽宁,0.5,1.5
2020,130046104.0,1.0,0.0,,29.0,0.0,9.0,1.0,3.0,1.0,8.0,,,0.0,,3.0,4.0,,1.0,2.4
2020,530340102.0,0.0,1.0,2.049999952316284,57.0,0.0,6.0,0.0,3.0,1.0,1.0,,,1.0,0.0,2.0,4.0,云南,0.0,1.7985612
2020,311750102.0,1.0,1.0,295.0,38.0,1.0,16.0,1.0,2.0,0.0,10.0,60.0,7500.0,1.0,150000.0,1.0,2.0,上海,1.0,1.1327298
2020,211207101.0,0.0,1.0,3.700000047683716,54.0,0.0,9.0,1.0,5.0,0.0,,10.0,,1.0,,3.0,4.0,辽宁,0.0,1.1450382
2020,269949501.0,1.0,1.0,13.287500381469727,26.0,0.0,12.0,1.0,3.0,1.0,11.0,48.0,4000.0,1.0,21000.0,3.0,4.0,辽宁,1.0,3.0567684
2020,410486101.0,1.0,1.0,9.706250190734863,53.0,0.0,9.0,1.0,1.0,0.0,,3.0,,1.0,,2.0,5.0,河南,0.0,2.7485783
2020,130439104.0,1.0,1.0,26.0,44.0,0.0,9.0,1.0,5.0,1.0,6.0,63.0,3500.0,1.0,40000.0,4.0,3.0,,0.0,0.44206607
2020,340371102.0,0.0,,12.632499694824219,64.0,1.0,6.0,,3.0,0.0,,,,1.0,,,,安徽,0.0,1.2635379
2020,620742103.0,0.0,1.0,17.125,43.0,1.0,6.0,1.0,3.0,1.0,,33.0,,1.0,15000.0,3.0,4.0,甘肃,0.6666667,0.690638
2020,440788601.0,0.0,1.0,26.0,32.0,0.0,15.0,1.0,2.0,1.0,3.0,48.0,2000.0,1.0,20000.0,2.0,4.0,广东,1.0,0.86206895
2020,441468101.0,1.0,0.0,66.5,39.0,1.0,9.0,1.0,5.0,0.0,3.0,40.0,4500.0,1.0,50000.0,3.0,4.0,广东,1.5,1.1995202
2020,211019102.0,1.0,0.0,130.02000427246094,56.0,1.0,15.0,1.0,3.0,0.0,3.0,40.0,2500.0,1.0,45000.0,3.0,2.0,辽宁,0.0,2.7259643
2020,610051102.0,1.0,1.0,3.630000114440918,41.0,1.0,9.0,1.0,4.0,1.0,17.0,56.0,3500.0,1.0,40000.0,4.0,2.0,陕西,1.0,1.8471873
2020,411166104.0,1.0,1.0,0.0,29.0,1.0,12.0,0.0,5.0,1.0,5.0,7.0,9000.0,1.0,100000.0,1.0,5.0,,0.0,1.2912223
2020,411360103.0,1.0,,0.14000000059604645,21.0,1.0,12.0,0.0,3.0,0.0,6.0,40.0,0.0,1.0,32000.0,2.0,4.0,,0.0,0.7282563
2020,130005103.0,,1.0,0.25,42.0,1.0,9.0,0.0,3.0,0.0,3.0,50.0,4000.0,1.0,30000.0,3.0,4.0,,0.0,3.6585367
2020,620598101.0,0.0,1.0,21.200000762939453,47.0,1.0,9.0,1.0,3.0,0.0,,70.0,,1.0,48000.0,2.0,2.0,甘肃,0.6666667,4.207253
2020,620190101.0,0.0,1.0,14.592499732971191,56.0,1.0,0.0,1.0,5.0,0.0,,12.0,,1.0,,4.0,5.0,甘肃,0.33333334,1.3959982
2020,410278104.0,1.0,0.0,119.0,30.0,0.0,15.0,1.0,3.0,0.0,7.0,48.0,3000.0,0.0,5000.0,1.0,4.0,河南,1.0,1.2621866
2020,410844102.0,1.0,1.0,36.25,38.0,1.0,9.0,1.0,3.0,1.0,5.0,100.0,3000.0,1.0,30000.0,3.0,5.0,河南,1.0,0.7052097
2020,211390104.0,,1.0,-2.200000047683716,35.0,0.0,9.0,1.0,4.0,1.0,6.0,42.0,1800.0,1.0,20000.0,2.0,3.0,辽宁,0.5,0.9414584
2020,411549104.0,0.0,1.0,65.125,21.0,1.0,9.0,1.0,5.0,1.0,5.0,59.5,0.0,1.0,0.0,3.0,5.0,河南,0.0,1.7339057
2020,311774101.0,1.0,1.0,580.0,61.0,1.0,12.0,1.0,3.0,0.0,,3.0,,1.0,,3.0,4.0,上海,0.5,2.7272727
2020,410145102.0,1.0,1.0,31.46875,56.0,0.0,9.0,1.0,4.0,0.0,,,,0.0,,3.0,,河南,0.25,1.699257
2020,210046101.0,1.0,1.0,69.0,56.0,1.0,15.0,1.0,3.0,1.0,10.0,47.0,6000.0,1.0,100000.0,4.0,4.0,辽宁,0.0,2.0410542
2020,130293101.0,1.0,1.0,61.224998474121094,39.0,1.0,9.0,1.0,1.0,1.0,5.0,63.0,5000.0,1.0,30000.0,1.0,3.0,河北,1.5,0.6303681
2020,410513102.0,0.0,1.0,1.2400000095367432,64.0,0.0,0.0,1.0,1.0,0.0,,,,0.0,,5.0,,河南,1.0,0.3275862
2020,211554103.0,1.0,1.0,25.0,32.0,1.0,9.0,1.0,5.0,1.0,3.0,70.0,6000.0,0.0,72000.0,5.0,4.0,辽宁,0.5,0.8005338
2020,621856103.0,1.0,1.0,84.8125,30.0,1.0,16.0,1.0,4.0,1.0,16.0,36.0,3200.0,1.0,60000.0,3.0,4.0,,1.0,0.6925285
2020,450116103.0,0.0,1.0,38.71875,49.0,0.0,9.0,0.0,3.0,1.0,17.0,84.0,1600.0,1.0,19200.0,2.0,3.0,,0.33333334,1.0079366
2020,370156431.0,0.0,1.0,33.79999923706055,33.0,1.0,9.0,1.0,3.0,1.0,6.0,60.0,5000.0,1.0,50000.0,3.0,3.0,山东,0.0,0.7420233
2020,210429102.0,,0.0,25.399999618530273,58.0,0.0,9.0,1.0,3.0,1.0,5.0,,,0.0,,3.0,4.0,,0.0,1.5398152
2020,230170102.0,0.0,1.0,9.25,63.0,0.0,6.0,0.0,1.0,0.0,,,,0.0,,4.0,,黑龙江,0.0,2.1052632
2020,441663101.0,0.0,1.0,0.11249999701976776,52.0,0.0,0.0,1.0,1.0,0.0,,44.0,,1.0,,2.0,2.0,广东,0.33333334,0.5686988
2020,620159102.0,0.0,1.0,43.25,52.0,1.0,9.0,1.0,3.0,0.0,,70.0,,1.0,,4.0,4.0,甘肃,0.6666667,1.2796106
2020,311263103.0,1.0,1.0,237.0,44.0,0.0,16.0,0.0,1.0,1.0,19.0,40.0,5000.0,1.0,70000.0,1.0,4.0,上海,0.0,1.0290889
2020,620681101.0,1.0,0.0,117.0,56.0,1.0,12.0,1.0,4.0,1.0,19.0,35.0,7100.0,1.0,66000.0,4.0,5.0,甘肃,0.0,0.81456953
2020,211028106.0,1.0,1.0,131.0,54.0,1.0,12.0,1.0,3.0,0.0,8.0,50.0,,1.0,,2.0,4.0,辽宁,0.0,1.9157089
2020,411496103.0,1.0,1.0,137.0,31.0,1.0,12.0,1.0,3.0,0.0,3.0,126.0,,1.0,,1.0,1.0,,0.0,1.376652
2020,440515102.0,0.0,1.0,9.300000190734863,55.0,1.0,9.0,1.0,5.0,1.0,5.0,63.0,4000.0,1.0,48000.0,3.0,4.0,广东,0.0,1.9454467
2020,370442101.0,0.0,1.0,-12.587499618530273,49.0,1.0,6.0,1.0,5.0,1.0,,70.0,,1.0,10000.0,5.0,4.0,,0.33333334,0.19780558
2020,621622103.0,1.0,1.0,15.0,61.0,0.0,0.0,1.0,5.0,1.0,99.0,,,0.0,,3.0,5.0,甘肃,2.0,2.6599998
2020,620860102.0,0.0,1.0,9.487500190734863,53.0,1.0,0.0,1.0,1.0,0.0,,10.0,,1.0,,2.0,4.0,甘肃,0.0,2.0582879
2020,130213107.0,1.0,0.0,100.0,39.0,0.0,12.0,1.0,4.0,1.0,19.0,40.0,2500.0,1.0,30000.0,3.0,4.0,河北,0.5,1.1852196
2020,320069101.0,1.0,1.0,63.0625,59.0,0.0,12.0,1.0,3.0,1.0,3.0,48.0,1800.0,1.0,18000.0,3.0,4.0,江苏,0.0,4.1004233
2020,220098102.0,0.0,1.0,-13.550000190734863,62.0,0.0,0.0,1.0,2.0,0.0,,10.0,,0.0,,2.0,2.0,吉林,0.0,1.8425533
2020,430215102.0,1.0,1.0,117.5,55.0,1.0,12.0,1.0,3.0,0.0,3.0,60.0,6000.0,1.0,6000.0,1.0,3.0,湖南,0.0,0.8978328
2020,370057101.0,1.0,1.0,1.899999976158142,63.0,1.0,6.0,1.0,5.0,1.0,3.0,56.0,4000.0,1.0,40000.0,3.0,3.0,山东,0.0,1.0456516
2020,530276102.0,1.0,1.0,76.1875,30.0,0.0,9.0,1.0,2.0,0.0,8.0,77.0,,1.0,,4.0,3.0,云南,0.25,0.36126965
2020,620163103.0,0.0,1.0,1.9924999475479126,31.0,1.0,12.0,1.0,4.0,1.0,2.0,56.0,4800.0,1.0,60000.0,4.0,2.0,甘肃,0.0,2.2644267
2020,211507103.0,1.0,1.0,5.0,35.0,1.0,12.0,1.0,5.0,0.0,11.0,40.0,3200.0,1.0,38400.0,5.0,5.0,,0.0,1.5297139
2020,310835101.0,1.0,1.0,4.929999828338623,61.0,0.0,9.0,0.0,3.0,1.0,,63.0,,1.0,35000.0,1.0,3.0,上海,0.0,0.5211828
2020,360201101.0,0.0,1.0,1.3305000066757202,55.0,1.0,0.0,1.0,3.0,0.0,,,342.0,1.0,,3.0,2.0,江西,0.0,0.042084165
2020,211279101.0,1.0,1.0,0.4000000059604645,50.0,0.0,9.0,0.0,4.0,1.0,5.0,52.0,2500.0,1.0,25000.0,1.0,4.0,,0.0,1.133412
2020,610064102.0,0.0,1.0,,57.0,1.0,9.0,1.0,5.0,1.0,11.0,63.0,5000.0,1.0,55000.0,5.0,5.0,陕西,0.5,5.5
2020,441332101.0,1.0,0.0,55.0,55.0,0.0,6.0,1.0,1.0,1.0,,,,0.0,,2.0,3.0,广东,0.0,0.967092
2020,610052101.0,0.0,1.0,2.200000047683716,62.0,1.0,0.0,0.0,,0.0,,,,0.0,,,,陕西,0.0,1.473064
2020,411022103.0,0.0,1.0,19.0,38.0,1.0,6.0,1.0,2.0,1.0,6.0,40.0,5000.0,1.0,60000.0,1.0,3.0,,0.33333334,0.87102526
2020,210101102.0,0.0,1.0,-5.322500228881836,61.0,1.0,6.0,1.0,1.0,0.0,,30.0,,1.0,,1.0,4.0,辽宁,0.0,1.6273394
2020,510270102.0,1.0,1.0,49.962501525878906,54.0,0.0,9.0,1.0,4.0,0.0,,100.0,,1.0,18000.0,3.0,4.0,四川,0.0,4.3014708
2020,294473551.0,0.0,1.0,4.849999904632568,57.0,1.0,0.0,1.0,3.0,0.0,,16.0,,1.0,,4.0,4.0,甘肃,0.5,3.088411
2020,411054102.0,1.0,1.0,7.0,22.0,1.0,12.0,0.0,4.0,1.0,3.0,60.0,4000.0,1.0,8000.0,3.0,4.0,,0.0,0.7797879
2020,621348551.0,1.0,1.0,37.147499084472656,61.0,0.0,0.0,1.0,5.0,0.0,,7.0,,1.0,,5.0,4.0,甘肃,0.5,2.0124526
2020,411876101.0,1.0,0.0,205.0,50.0,1.0,9.0,1.0,3.0,0.0,8.0,40.0,3000.0,1.0,40000.0,1.0,4.0,河南,0.0,2.43809
2020,410949101.0,0.0,1.0,56.912498474121094,41.0,1.0,6.0,1.0,4.0,0.0,,15.0,,1.0,72000.0,3.0,5.0,,1.0,2.341991
2020,610238104.0,1.0,,65.19999694824219,26.0,1.0,12.0,,5.0,0.0,,,,1.0,,,,,0.0,1.0682378
2020,340075532.0,,,199.5124969482422,44.0,1.0,9.0,,5.0,0.0,,,,0.0,,,,安徽,0.5,0.19962859
2020,140347102.0,0.0,1.0,29.0,35.0,0.0,9.0,1.0,5.0,0.0,8.0,45.0,,1.0,,3.0,4.0,山西,1.0,0.8818342
2020,310690101.0,1.0,1.0,490.0,58.0,1.0,15.0,1.0,3.0,1.0,3.0,40.0,6500.0,1.0,100000.0,3.0,3.0,上海,0.0,1.49723
2020,620143104.0,0.0,1.0,30.068750381469727,36.0,0.0,6.0,1.0,3.0,0.0,,56.0,,1.0,,3.0,2.0,甘肃,5.0,1.0826416
2020,441182101.0,1.0,1.0,367.0,49.0,0.0,9.0,1.0,3.0,0.0,,,,0.0,,1.0,,广东,1.0,1.1431184
2020,430459104.0,,1.0,5.400000095367432,29.0,0.0,19.0,0.0,3.0,0.0,,,,0.0,,1.0,,,0.0,1.336303
2020,620869103.0,0.0,1.0,7.599999904632568,35.0,1.0,9.0,1.0,3.0,0.0,9.0,49.0,,1.0,,3.0,4.0,甘肃,0.25,1.2195122
2020,530355102.0,0.0,1.0,,55.0,0.0,6.0,1.0,3.0,0.0,,49.0,,1.0,12300.0,3.0,4.0,云南,0.0,2.09618
2020,500257101.0,1.0,1.0,31.825000762939453,63.0,1.0,6.0,1.0,4.0,0.0,,56.0,,1.0,,4.0,4.0,重庆,0.0,0.7246377
2020,370212101.0,0.0,1.0,16.5625,54.0,0.0,9.0,1.0,4.0,0.0,,40.0,,1.0,,3.0,4.0,,0.0,1.8761727
2020,370750101.0,1.0,1.0,150.0,49.0,1.0,9.0,1.0,2.0,0.0,3.0,84.0,,1.0,,3.0,3.0,,0.0,2.0261781
2020,620991102.0,0.0,1.0,17.28125,53.0,1.0,9.0,1.0,1.0,0.0,3.0,70.0,3800.0,1.0,30000.0,3.0,4.0,甘肃,0.0,0.8123477
2020,551011651.0,0.0,1.0,6.300000190734863,33.0,1.0,6.0,1.0,4.0,1.0,4.0,63.0,4000.0,1.0,50000.0,2.0,4.0,河南,1.0,0.8167433
2020,621330101.0,1.0,1.0,29.389999389648438,51.0,1.0,12.0,1.0,3.0,0.0,,50.0,,1.0,,3.0,4.0,甘肃,0.0,7.4096627
2020,440274101.0,0.0,1.0,,62.0,0.0,0.0,1.0,2.0,0.0,,42.0,,1.0,,3.0,2.0,广东,4.0,2.1769445
2020,620873101.0,0.0,1.0,52.875,55.0,0.0,9.0,0.0,4.0,0.0,,21.0,,1.0,,3.0,4.0,甘肃,0.33333334,1.875
