pid,year,gender,age,educ,marriage,child_num,job,job_precarity,job_security_dummy,bianzhi,wage,industry,provname
220202101,2020,0.0,52,9.0,1.0,0,1,,0.0,,20100.0,建筑业,吉林
210046101,2020,0.0,56,15.0,1.0,0,1,,1.0,是,100000.0,金融业,辽宁
411440107,2020,1.0,32,9.0,1.0,0,1,,0.0,,40000.0,制造业,
360159104,2020,0.0,24,15.0,0.0,0,1,,1.0,,84000.0,教育,
411877101,2020,0.0,49,9.0,0.0,0,1,,0.0,,,居民服务和其他服务业,河南
620678101,2020,0.0,55,15.0,1.0,0,1,,0.0,是,100000.0,公共管理和社会组织,甘肃
420327103,2020,0.0,35,9.0,1.0,2,1,2.0,1.0,否,13000.0,制造业,湖北
620908101,2020,0.0,57,12.0,1.0,0,1,,1.0,是,54000.0,公共管理和社会组织,甘肃
310907101,2020,0.0,44,12.0,1.0,1,1,,1.0,是,100000.0,制造业,
211876105,2020,1.0,24,16.0,0.0,0,1,,1.0,,24000.0,信息传播、计算机服务和软件业,辽宁
620481102,2020,0.0,50,6.0,1.0,0,1,,0.0,否,6500.0,建筑业,甘肃
411538102,2020,0.0,67,0.0,0.0,0,1,,1.0,,20000.0,水利、环境和公共设施管理业,河南
220031103,2020,1.0,36,16.0,1.0,1,1,,1.0,是,91800.0,公共管理和社会组织,吉林
411846104,2020,0.0,40,16.0,1.0,2,1,1.0,1.0,是,53500.0,教育,河南
621640102,2020,0.0,55,9.0,1.0,0,1,2.0,1.0,否,50000.0,建筑业,甘肃
312458101,2020,0.0,56,9.0,1.0,0,1,,1.0,,66520.0,制造业,
340293103,2020,1.0,25,15.0,0.0,0,1,,1.0,,50000.0,批发和零售业,安徽
430117103,2020,1.0,29,16.0,1.0,1,1,,1.0,是,90000.0,教育,湖南
430525101,2020,0.0,44,12.0,1.0,2,1,,0.0,,91500.0,租赁和商务服务业,湖南
230296101,2020,1.0,40,12.0,1.0,1,1,,0.0,,36000.0,批发和零售业,
620291103,2020,0.0,34,9.0,0.0,0,1,,0.0,否,4000.0,建筑业,甘肃
312538105,2020,0.0,27,16.0,0.0,0,1,,1.0,,100000.0,文化、体育和娱乐业,上海
310182103,2020,1.0,43,16.0,1.0,1,1,1.0,1.0,是,140000.0,交通运输、仓储和邮政业,上海
410260103,2020,0.0,36,9.0,0.0,0,1,,0.0,,70000.0,建筑业,河南
440243101,2020,1.0,55,6.0,0.0,1,0,,0.0,,2000.0,居民服务和其他服务业,广东
500033101,2020,1.0,66,0.0,1.0,0,1,,0.0,,24600.0,房地产业,重庆
140057101,2020,1.0,46,16.0,0.0,0,1,3.0,1.0,是,54000.0,公共管理和社会组织,
310674103,2020,0.0,54,12.0,1.0,0,1,3.0,1.0,否,30000.0,公共管理和社会组织,上海
510802101,2020,0.0,42,9.0,1.0,1,1,,1.0,,,交通运输、仓储和邮政业,四川
530223101,2020,0.0,50,12.0,1.0,0,1,,0.0,,38000.0,水利、环境和公共设施管理业,云南
510946103,2020,0.0,32,16.0,1.0,1,1,,1.0,否,74000.0,交通运输、仓储和邮政业,
130314104,2020,1.0,29,12.0,1.0,1,1,,1.0,,20000.0,教育,河北
621174103,2020,1.0,36,12.0,1.0,2,1,,0.0,,30000.0,批发和零售业,甘肃
440419101,2020,0.0,56,9.0,0.0,0,0,,0.0,,10000.0,交通运输、仓储和邮政业,广东
140702101,2020,1.0,45,16.0,1.0,0,1,3.0,1.0,是,49000.0,教育,山西
410448102,2020,0.0,46,16.0,1.0,1,1,1.0,1.0,是,62600.0,教育,河南
370633101,2020,0.0,42,16.0,1.0,1,1,,1.0,是,90000.0,公共管理和社会组织,山东
411562101,2020,0.0,46,6.0,1.0,1,1,,1.0,,37500.0,制造业,河南
311005101,2020,0.0,37,16.0,1.0,1,1,,1.0,,150000.0,租赁和商务服务业,上海
320142102,2020,1.0,51,6.0,1.0,1,1,,0.0,,40000.0,制造业,江苏
520468104,2020,0.0,33,9.0,1.0,2,1,,0.0,,96000.0,制造业,贵州
230103103,2020,0.0,28,16.0,0.0,0,1,,1.0,是,65500.0,采矿业,
130638581,2020,0.0,34,16.0,1.0,0,1,,1.0,,45000.0,信息传播、计算机服务和软件业,河北
441814101,2020,0.0,55,9.0,1.0,0,1,,0.0,,40000.0,交通运输、仓储和邮政业,广东
620857105,2020,0.0,30,12.0,0.0,0,1,2.0,0.0,否,10000.0,制造业,甘肃
211898102,2020,0.0,55,9.0,1.0,1,1,,1.0,,48000.0,制造业,辽宁
441020101,2020,1.0,37,9.0,1.0,2,1,,1.0,,30000.0,制造业,广东
430599101,2020,0.0,52,6.0,1.0,0,1,,1.0,,18000.0,建筑业,湖南
620164105,2020,1.0,26,12.0,1.0,1,1,,1.0,,,批发和零售业,甘肃
620497103,2020,0.0,25,9.0,1.0,1,1,,0.0,,,批发和零售业,甘肃
621519651,2020,0.0,50,0.0,1.0,1,1,,1.0,,,建筑业,甘肃
440965102,2020,0.0,44,16.0,1.0,0,1,,0.0,,120000.0,制造业,
621384103,2020,1.0,50,15.0,1.0,0,1,1.0,1.0,是,60000.0,卫生、社会保障和社会福利业,甘肃
140002101,2020,1.0,55,9.0,1.0,0,1,,1.0,,20000.0,卫生、社会保障和社会福利业,
621813103,2020,1.0,32,15.0,1.0,1,1,2.0,1.0,否,48000.0,教育,甘肃
441334101,2020,0.0,69,6.0,1.0,1,1,,1.0,,154000.0,金融业,广东
510121104,2020,1.0,40,15.0,1.0,1,0,,1.0,,51600.0,制造业,
411118103,2020,0.0,42,6.0,1.0,0,1,2.0,1.0,否,60500.0,制造业,
370540103,2020,0.0,34,12.0,1.0,2,1,,1.0,,80000.0,制造业,
370238103,2020,0.0,35,9.0,1.0,1,1,,0.0,,80000.0,建筑业,
110754501,2020,0.0,29,9.0,1.0,2,1,,1.0,,36000.0,制造业,河南
430461104,2020,0.0,39,6.0,1.0,1,1,,1.0,,,批发和零售业,
211326104,2020,1.0,38,16.0,1.0,1,1,2.0,1.0,否,60000.0,公共管理和社会组织,辽宁
166468501,2020,0.0,33,12.0,1.0,0,1,,1.0,否,60000.0,交通运输、仓储和邮政业,
520564103,2020,1.0,23,6.0,0.0,0,0,,0.0,,80000.0,居民服务和其他服务业,贵州
430560108,2020,0.0,50,6.0,1.0,1,0,,1.0,,30000.0,建筑业,湖南
370728101,2020,0.0,50,9.0,1.0,0,1,,0.0,,60000.0,建筑业,山东
340306102,2020,0.0,51,6.0,1.0,0,1,,0.0,,70000.0,建筑业,安徽
510828103,2020,1.0,46,9.0,1.0,0,1,,1.0,,28200.0,制造业,四川
312237101,2020,0.0,40,16.0,1.0,1,1,,1.0,,500000.0,信息传播、计算机服务和软件业,上海
520474103,2020,1.0,26,16.0,1.0,0,1,1.0,1.0,是,54000.0,教育,贵州
220286102,2020,0.0,35,12.0,1.0,0,1,,1.0,,90000.0,制造业,
441471103,2020,1.0,26,15.0,1.0,1,1,,1.0,,50000.0,建筑业,广东
130580103,2020,1.0,30,16.0,1.0,0,0,,0.0,,24000.0,批发和零售业,河北
610315103,2020,0.0,35,6.0,1.0,2,0,,0.0,,20000.0,建筑业,陕西
311731102,2020,1.0,39,12.0,1.0,1,1,2.0,1.0,否,100000.0,公共管理和社会组织,上海
370360103,2020,0.0,31,16.0,1.0,1,1,,1.0,,100000.0,制造业,山东
312002104,2020,1.0,60,9.0,1.0,0,0,2.0,0.0,否,11000.0,公共管理和社会组织,上海
310306101,2020,0.0,33,16.0,1.0,1,1,1.0,1.0,是,134000.0,教育,上海
620991102,2020,0.0,53,9.0,1.0,0,1,,0.0,,30000.0,制造业,甘肃
220021104,2020,0.0,31,16.0,0.0,0,1,,1.0,,40000.0,制造业,吉林
957965431,2020,0.0,31,9.0,1.0,2,1,,0.0,,12000.0,批发和零售业,河南
130302104,2020,0.0,56,9.0,1.0,0,1,,0.0,,10000.0,建筑业,河北
500265101,2020,1.0,48,9.0,1.0,0,1,,1.0,,27600.0,教育,
360012101,2020,0.0,45,12.0,1.0,2,1,1.0,1.0,是,70000.0,交通运输、仓储和邮政业,江西
370601103,2020,0.0,26,12.0,1.0,1,1,1.0,1.0,是,40000.0,制造业,山东
621645101,2020,1.0,49,6.0,1.0,0,1,1.0,1.0,是,32000.0,采矿业,甘肃
440569103,2020,1.0,47,9.0,0.0,0,1,,1.0,,60000.0,制造业,广东
668077651,2020,0.0,26,15.0,1.0,0,1,,1.0,,57000.0,制造业,江苏
518467601,2020,0.0,30,12.0,1.0,1,1,,1.0,,75000.0,批发和零售业,甘肃
110051104,2020,1.0,34,12.0,1.0,1,1,1.0,1.0,是,75000.0,水利、环境和公共设施管理业,
430229102,2020,1.0,50,9.0,1.0,0,1,,1.0,,32400.0,制造业,湖南
370425103,2020,0.0,33,16.0,1.0,0,1,,1.0,,50000.0,科学研究、技术服务和地质勘查业,
621665431,2020,1.0,36,16.0,1.0,1,1,2.0,1.0,否,84000.0,卫生、社会保障和社会福利业,甘肃
340225103,2020,0.0,24,15.0,1.0,0,1,,1.0,,4000.0,制造业,
440890104,2020,0.0,32,15.0,1.0,0,1,,1.0,,100000.0,科学研究、技术服务和地质勘查业,广东
441695108,2020,0.0,17,9.0,0.0,0,1,,1.0,,1000.0,居民服务和其他服务业,广东
621730101,2020,1.0,40,16.0,1.0,1,1,,1.0,,,教育,甘肃
411528103,2020,0.0,32,12.0,1.0,0,1,,1.0,,110000.0,制造业,
621163101,2020,1.0,44,9.0,1.0,1,1,,0.0,,28000.0,居民服务和其他服务业,甘肃
350096103,2020,0.0,25,15.0,0.0,0,1,,0.0,,82000.0,,
130046103,2020,1.0,39,9.0,0.0,1,1,,1.0,,20000.0,文化、体育和娱乐业,河北
220322103,2020,1.0,30,16.0,1.0,1,1,3.0,1.0,否,21600.0,卫生、社会保障和社会福利业,吉林
220193103,2020,1.0,30,16.0,0.0,0,1,2.0,1.0,否,8000.0,教育,
411205104,2020,0.0,52,9.0,1.0,3,1,,1.0,否,30000.0,水利、环境和公共设施管理业,河南
311814104,2020,0.0,28,12.0,1.0,2,1,,1.0,,200000.0,制造业,上海
621671103,2020,0.0,55,16.0,1.0,0,1,1.0,1.0,是,50000.0,金融业,甘肃
510124104,2020,0.0,41,15.0,1.0,2,1,,1.0,是,60000.0,公共管理和社会组织,四川
450173107,2020,0.0,28,9.0,1.0,0,1,,0.0,,60000.0,批发和零售业,
130208105,2020,1.0,29,19.0,1.0,0,1,,1.0,,70000.0,教育,
130797104,2020,1.0,50,0.0,1.0,0,1,,0.0,,25000.0,制造业,河北
360175102,2020,1.0,31,0.0,1.0,3,1,,0.0,,31600.0,建筑业,江西
330239102,2020,1.0,29,16.0,0.0,0,1,1.0,1.0,是,150000.0,卫生、社会保障和社会福利业,
430391101,2020,0.0,50,12.0,1.0,0,1,,0.0,,10000.0,批发和零售业,湖南
210879101,2020,1.0,50,9.0,1.0,0,1,,1.0,,30000.0,批发和零售业,辽宁
211714103,2020,1.0,46,16.0,0.0,1,1,,0.0,,45000.0,批发和零售业,辽宁
130724103,2020,1.0,26,15.0,0.0,0,1,,0.0,,15000.0,文化、体育和娱乐业,
441631103,2020,0.0,32,16.0,1.0,1,1,,1.0,,250000.0,制造业,广东
330203103,2020,0.0,27,16.0,0.0,0,1,,1.0,,,信息传播、计算机服务和软件业,
430722102,2020,1.0,26,15.0,0.0,0,1,,1.0,,45000.0,批发和零售业,
350183107,2020,1.0,30,9.0,1.0,0,1,,1.0,,60000.0,批发和零售业,福建
410562102,2020,0.0,50,6.0,1.0,1,1,,1.0,,27000.0,制造业,河南
500327101,2020,1.0,66,6.0,1.0,0,1,,0.0,,45000.0,住宿和餐饮业,重庆
320143104,2020,1.0,27,16.0,1.0,0,1,2.0,1.0,否,165000.0,文化、体育和娱乐业,
620571531,2020,0.0,38,16.0,1.0,3,1,1.0,1.0,是,43000.0,教育,甘肃
188286501,2020,0.0,34,16.0,1.0,1,1,1.0,1.0,是,65000.0,信息传播、计算机服务和软件业,
510963105,2020,1.0,27,15.0,1.0,0,1,,0.0,,21600.0,批发和零售业,
110051103,2020,0.0,60,12.0,1.0,0,1,,1.0,,43200.0,文化、体育和娱乐业,北京
620615103,2020,0.0,30,15.0,1.0,2,1,,0.0,,50000.0,制造业,甘肃
510623103,2020,0.0,32,9.0,0.0,2,1,,0.0,,70000.0,住宿和餐饮业,四川
610119103,2020,1.0,37,12.0,1.0,2,1,,0.0,,5000.0,批发和零售业,陕西
411704102,2020,0.0,36,15.0,1.0,1,1,3.0,1.0,否,42000.0,制造业,河南
340141102,2020,0.0,64,6.0,1.0,0,1,,1.0,,,住宿和餐饮业,
621081104,2020,0.0,34,9.0,1.0,2,1,,0.0,,52800.0,交通运输、仓储和邮政业,
441532102,2020,0.0,42,9.0,1.0,2,1,,1.0,,54000.0,制造业,
440136101,2020,0.0,53,9.0,1.0,0,1,,1.0,,54000.0,制造业,广东
420345102,2020,1.0,40,15.0,1.0,1,1,1.0,1.0,是,76000.0,水利、环境和公共设施管理业,湖北
450181101,2020,0.0,48,15.0,1.0,0,1,1.0,1.0,是,50400.0,农、林、牧、渔业,
130881103,2020,0.0,42,12.0,1.0,1,1,2.0,1.0,否,54500.0,电力、燃气及水的生产和供应业,河北
140779531,2020,0.0,43,9.0,1.0,0,1,3.0,0.0,是,110000.0,建筑业,山西
450186101,2020,0.0,48,9.0,1.0,1,1,,1.0,,,交通运输、仓储和邮政业,
312291101,2020,0.0,46,9.0,1.0,0,1,,1.0,,60000.0,电力、燃气及水的生产和供应业,上海
210413101,2020,1.0,43,6.0,1.0,0,1,,0.0,,30000.0,租赁和商务服务业,辽宁
411326101,2020,0.0,56,9.0,1.0,1,1,,0.0,,50000.0,制造业,河南
312469102,2020,0.0,61,9.0,0.0,0,1,,0.0,,32400.0,制造业,
220238102,2020,0.0,53,6.0,1.0,0,1,,1.0,,90000.0,房地产业,吉林
621322101,2020,0.0,40,9.0,1.0,2,1,,1.0,,27700.0,房地产业,甘肃
136103501,2020,0.0,36,9.0,1.0,1,1,3.0,1.0,否,42000.0,采矿业,
441966102,2020,0.0,41,12.0,1.0,2,1,,1.0,,180000.0,制造业,
311992101,2020,0.0,29,15.0,1.0,0,1,3.0,1.0,否,50000.0,批发和零售业,上海
620790103,2020,0.0,31,16.0,0.0,0,1,,1.0,,48300.0,信息传播、计算机服务和软件业,上海
441829104,2020,0.0,24,16.0,0.0,0,1,,1.0,,,批发和零售业,
621351102,2020,0.0,52,6.0,0.0,0,1,,0.0,否,33600.0,卫生、社会保障和社会福利业,甘肃
311887101,2020,1.0,35,16.0,1.0,1,1,,1.0,,75000.0,金融业,上海
210383431,2020,1.0,42,9.0,1.0,0,1,,0.0,,32000.0,批发和零售业,辽宁
411844101,2020,1.0,61,15.0,1.0,0,1,,0.0,,6000.0,卫生、社会保障和社会福利业,河南
610102104,2020,1.0,25,15.0,1.0,1,1,,1.0,,25000.0,文化、体育和娱乐业,
210275101,2020,0.0,38,16.0,1.0,1,1,,1.0,,50000.0,住宿和餐饮业,辽宁
620710433,2020,1.0,30,9.0,1.0,2,1,,0.0,,,批发和零售业,甘肃
360335101,2020,1.0,34,9.0,1.0,1,1,,0.0,,,批发和零售业,江西
110124101,2020,0.0,40,16.0,1.0,1,1,,1.0,,132000.0,租赁和商务服务业,北京
441206101,2020,0.0,41,15.0,1.0,0,1,,1.0,否,144000.0,公共管理和社会组织,广东
520108431,2020,1.0,28,9.0,1.0,1,1,,1.0,,15000.0,居民服务和其他服务业,贵州
410426103,2020,0.0,32,15.0,1.0,0,1,,1.0,,50000.0,房地产业,
370471102,2020,0.0,52,6.0,0.0,0,1,,0.0,,30000.0,制造业,山东
430323105,2020,0.0,28,15.0,1.0,1,1,,0.0,,90000.0,制造业,湖南
621572104,2020,0.0,29,12.0,0.0,0,1,,0.0,,31500.0,居民服务和其他服务业,甘肃
500234531,2020,0.0,46,6.0,1.0,0,1,,1.0,否,50000.0,建筑业,重庆
610163104,2020,1.0,40,12.0,1.0,0,1,,0.0,,28800.0,制造业,陕西
410438105,2020,0.0,29,9.0,1.0,0,1,,0.0,,40000.0,交通运输、仓储和邮政业,
621766103,2020,0.0,39,9.0,1.0,1,1,2.0,0.0,否,42000.0,采矿业,甘肃
320025101,2020,0.0,38,9.0,1.0,2,1,,0.0,,60000.0,制造业,江苏
620047104,2020,0.0,25,6.0,0.0,0,1,,0.0,,32400.0,制造业,甘肃
519586651,2020,0.0,31,12.0,1.0,1,1,,1.0,,29300.0,租赁和商务服务业,甘肃
621165103,2020,1.0,31,16.0,1.0,1,1,,0.0,否,20000.0,教育,甘肃
210318102,2020,0.0,23,16.0,0.0,0,0,,1.0,,100500.0,制造业,
320002102,2020,0.0,26,15.0,0.0,0,1,2.0,1.0,否,36000.0,公共管理和社会组织,江苏
510806103,2020,0.0,57,9.0,1.0,0,1,,0.0,,,住宿和餐饮业,四川
170939551,2020,1.0,32,19.0,1.0,1,1,,1.0,是,54000.0,金融业,湖南
312478103,2020,1.0,22,12.0,0.0,0,1,,1.0,,60000.0,建筑业,
510350103,2020,0.0,31,9.0,0.0,0,0,,0.0,,20000.0,制造业,四川
420289104,2020,0.0,33,15.0,1.0,0,1,,1.0,,110000.0,制造业,广东
430252102,2020,0.0,58,12.0,1.0,1,1,,0.0,,48000.0,房地产业,
510945431,2020,0.0,54,9.0,1.0,0,1,,1.0,,26400.0,制造业,四川
312086204,2020,0.0,42,15.0,1.0,2,1,2.0,1.0,否,80000.0,交通运输、仓储和邮政业,上海
320281103,2020,1.0,36,19.0,1.0,1,1,,1.0,,140000.0,教育,
411836103,2020,1.0,25,16.0,0.0,0,1,,0.0,是,46600.0,公共管理和社会组织,河南
130769102,2020,0.0,24,16.0,1.0,0,1,,0.0,,100000.0,农、林、牧、渔业,河北
340375102,2020,0.0,51,6.0,1.0,0,1,,0.0,,80000.0,建筑业,
370558101,2020,0.0,51,9.0,1.0,0,1,,0.0,,50000.0,制造业,山东
130433103,2020,0.0,39,6.0,1.0,2,1,,0.0,,48000.0,制造业,河北
211912103,2020,0.0,36,9.0,0.0,0,1,,0.0,,13000.0,制造业,辽宁
120077101,2020,1.0,56,6.0,0.0,0,1,,0.0,,19500.0,交通运输、仓储和邮政业,天津
311965102,2020,0.0,58,6.0,1.0,0,1,,1.0,,42000.0,制造业,上海
450196104,2020,1.0,26,9.0,1.0,1,1,,1.0,,14000.0,金融业,
510255102,2020,0.0,49,9.0,1.0,0,0,,0.0,,5000.0,建筑业,四川
520095105,2020,0.0,26,16.0,0.0,0,1,,1.0,,7000.0,建筑业,
430123103,2020,0.0,33,16.0,0.0,0,1,2.0,1.0,否,120000.0,文化、体育和娱乐业,
110079101,2020,0.0,52,6.0,1.0,0,1,,0.0,,2000.0,居民服务和其他服务业,
312036101,2020,1.0,39,12.0,1.0,1,1,,1.0,,72660.0,制造业,上海
140752101,2020,0.0,46,9.0,1.0,1,1,,0.0,,20000.0,制造业,山西
130901105,2020,1.0,33,15.0,1.0,2,1,,0.0,,,居民服务和其他服务业,河北
411545103,2020,1.0,24,9.0,1.0,1,0,,1.0,,60000.0,批发和零售业,
620182103,2020,0.0,36,16.0,1.0,2,1,3.0,1.0,是,90000.0,卫生、社会保障和社会福利业,
440422104,2020,0.0,39,12.0,1.0,3,1,,1.0,,,无法编码,广东
140386101,2020,1.0,56,15.0,1.0,0,1,,1.0,,84000.0,金融业,
130714102,2020,0.0,55,6.0,0.0,0,1,,0.0,,30000.0,建筑业,河北
211871102,2020,1.0,62,9.0,1.0,0,1,,0.0,否,19200.0,卫生、社会保障和社会福利业,辽宁
440946103,2020,1.0,32,16.0,1.0,2,1,2.0,1.0,否,70000.0,公共管理和社会组织,广东
320376101,2020,0.0,56,9.0,1.0,1,1,,0.0,,60000.0,建筑业,江苏
440916102,2020,1.0,27,15.0,1.0,1,1,,1.0,否,80000.0,卫生、社会保障和社会福利业,广东
410399104,2020,1.0,32,16.0,1.0,0,1,1.0,1.0,是,30300.0,教育,河南
230047104,2020,0.0,33,9.0,1.0,2,1,,1.0,,,租赁和商务服务业,
230212101,2020,1.0,49,15.0,0.0,0,1,,1.0,否,64000.0,卫生、社会保障和社会福利业,黑龙江
430473104,2020,1.0,29,9.0,1.0,1,0,,0.0,,45000.0,制造业,湖南
230114101,2020,0.0,74,15.0,0.0,0,1,,0.0,,45000.0,卫生、社会保障和社会福利业,
192771552,2020,0.0,29,12.0,1.0,2,1,,1.0,,70000.0,制造业,
220314101,2020,1.0,60,12.0,0.0,1,1,,0.0,,12000.0,居民服务和其他服务业,吉林
230456101,2020,0.0,46,9.0,1.0,0,1,,1.0,否,55000.0,采矿业,
441477101,2020,0.0,50,12.0,1.0,0,1,,1.0,,82555.0,卫生、社会保障和社会福利业,广东
340346103,2020,0.0,31,12.0,0.0,0,1,,0.0,,156000.0,制造业,
530154103,2020,1.0,25,16.0,0.0,0,1,,1.0,,45000.0,制造业,
621341102,2020,0.0,39,9.0,1.0,1,1,,0.0,,20000.0,居民服务和其他服务业,甘肃
130389101,2020,0.0,46,9.0,1.0,1,1,,1.0,,65000.0,制造业,河北
210298601,2020,0.0,28,15.0,1.0,0,1,,1.0,,70000.0,制造业,辽宁
310705101,2020,0.0,54,9.0,1.0,0,1,,1.0,否,52000.0,批发和零售业,上海
370483102,2020,0.0,63,15.0,1.0,0,1,,1.0,是,108000.0,卫生、社会保障和社会福利业,山东
410920101,2020,1.0,40,9.0,1.0,1,1,2.0,0.0,否,30000.0,制造业,河南
340049102,2020,0.0,57,0.0,1.0,0,1,,0.0,,60000.0,建筑业,
370076101,2020,0.0,57,9.0,1.0,0,1,,0.0,,20000.0,建筑业,山东
210881102,2020,1.0,46,15.0,0.0,0,1,,1.0,是,70000.0,制造业,辽宁
310020101,2020,0.0,34,16.0,1.0,1,1,,1.0,,173108.0,制造业,上海
620104101,2020,0.0,51,9.0,1.0,0,1,,0.0,,42000.0,建筑业,甘肃
511018101,2020,1.0,45,9.0,1.0,0,1,,1.0,否,28520.0,公共管理和社会组织,四川
110020106,2020,1.0,44,12.0,1.0,1,1,,0.0,否,42000.0,制造业,北京
411089101,2020,1.0,48,15.0,1.0,1,1,3.0,1.0,是,50000.0,教育,河南
211519105,2020,1.0,25,15.0,0.0,0,1,,0.0,,26400.0,卫生、社会保障和社会福利业,辽宁
211807103,2020,0.0,33,9.0,0.0,0,1,1.0,1.0,是,68000.0,采矿业,
610064102,2020,0.0,57,9.0,1.0,1,1,,0.0,否,55000.0,房地产业,陕西
510359106,2020,1.0,26,0.0,1.0,2,1,,0.0,,13000.0,制造业,四川
140097106,2020,0.0,25,15.0,0.0,0,1,,0.0,,60000.0,居民服务和其他服务业,
620288103,2020,0.0,28,6.0,0.0,0,1,,0.0,,24000.0,建筑业,甘肃
716074431,2020,1.0,33,15.0,1.0,1,1,,0.0,,,批发和零售业,
441121103,2020,1.0,54,12.0,1.0,0,1,,1.0,,,住宿和餐饮业,广东
140639101,2020,0.0,55,12.0,1.0,1,1,,0.0,,18000.0,住宿和餐饮业,山西
220194102,2020,1.0,58,12.0,1.0,0,1,,0.0,,4600.0,批发和零售业,吉林
621511103,2020,0.0,34,15.0,1.0,2,1,1.0,1.0,是,60000.0,建筑业,甘肃
130828102,2020,0.0,58,9.0,1.0,0,1,,0.0,,20000.0,制造业,
320042104,2020,1.0,28,16.0,1.0,1,1,,1.0,,65000.0,制造业,
410057102,2020,0.0,55,15.0,1.0,0,0,2.0,1.0,否,120000.0,房地产业,
520144101,2020,0.0,45,9.0,1.0,0,0,,1.0,,20000.0,制造业,贵州
620803103,2020,0.0,31,16.0,1.0,1,1,1.0,1.0,是,100000.0,制造业,甘肃
621001103,2020,0.0,36,6.0,0.0,1,1,,0.0,,50000.0,建筑业,甘肃
140391104,2020,0.0,30,19.0,1.0,1,1,,1.0,是,72000.0,卫生、社会保障和社会福利业,山西
620046103,2020,0.0,29,19.0,1.0,0,1,1.0,1.0,是,71000.0,教育,
621310106,2020,0.0,31,19.0,1.0,0,1,1.0,1.0,是,150000.0,建筑业,
370125105,2020,0.0,29,16.0,0.0,0,1,,1.0,是,165000.0,文化、体育和娱乐业,
441838105,2020,0.0,21,6.0,0.0,0,1,,1.0,,9000.0,交通运输、仓储和邮政业,
510843105,2020,0.0,23,16.0,0.0,0,1,,1.0,,13700.0,信息传播、计算机服务和软件业,
291585501,2020,0.0,38,12.0,1.0,1,1,,1.0,,40000.0,建筑业,广西
440983104,2020,0.0,39,12.0,1.0,1,1,,0.0,,,建筑业,
411834103,2020,0.0,33,12.0,1.0,1,1,3.0,1.0,否,58000.0,公共管理和社会组织,河南
411588104,2020,0.0,31,12.0,0.0,0,1,,0.0,,60000.0,制造业,
410618101,2020,0.0,48,15.0,0.0,0,1,1.0,1.0,是,20000.0,电力、燃气及水的生产和供应业,河南
411720102,2020,0.0,59,9.0,1.0,0,1,,0.0,,,制造业,河南
530389102,2020,1.0,52,6.0,1.0,0,1,,0.0,,18100.0,住宿和餐饮业,云南
420025101,2020,1.0,36,9.0,1.0,2,1,,1.0,,40000.0,制造业,湖北
230152102,2020,1.0,43,9.0,0.0,0,1,,0.0,,38000.0,住宿和餐饮业,黑龙江
312228102,2020,1.0,44,16.0,1.0,0,1,,1.0,,150000.0,教育,上海
220183102,2020,0.0,49,9.0,1.0,0,1,,1.0,,86000.0,制造业,吉林
211031105,2020,0.0,41,12.0,1.0,0,1,,1.0,,75000.0,制造业,辽宁
520282103,2020,0.0,44,9.0,1.0,1,1,,0.0,,48000.0,电力、燃气及水的生产和供应业,贵州
140339105,2020,0.0,28,9.0,1.0,0,1,3.0,0.0,否,70000.0,制造业,山西
130905104,2020,0.0,49,6.0,1.0,1,1,,0.0,,48000.0,建筑业,河北
230089101,2020,0.0,41,9.0,1.0,1,1,,0.0,,,租赁和商务服务业,黑龙江
210076102,2020,0.0,50,9.0,0.0,0,1,,0.0,,20000.0,建筑业,辽宁
411515103,2020,0.0,48,9.0,1.0,1,1,,0.0,,20000.0,建筑业,河南
230018102,2020,0.0,46,9.0,1.0,1,1,,0.0,,25000.0,建筑业,黑龙江
620945103,2020,0.0,43,9.0,1.0,0,1,,0.0,,72000.0,住宿和餐饮业,甘肃
430612101,2020,1.0,42,12.0,1.0,0,1,,1.0,是,80000.0,租赁和商务服务业,湖南
520114101,2020,0.0,48,16.0,1.0,0,1,,1.0,是,104000.0,公共管理和社会组织,贵州
230622105,2020,0.0,41,6.0,0.0,0,1,,0.0,,,批发和零售业,
440298105,2020,1.0,24,9.0,0.0,0,1,,0.0,,50000.0,住宿和餐饮业,
360264101,2020,0.0,54,15.0,1.0,0,1,,0.0,,,批发和零售业,江西
370483104,2020,0.0,26,16.0,0.0,0,1,1.0,1.0,是,90000.0,卫生、社会保障和社会福利业,
130432105,2020,1.0,34,16.0,1.0,0,1,,1.0,,360000.0,批发和零售业,
210841101,2020,1.0,47,9.0,1.0,1,1,,0.0,,10500.0,制造业,辽宁
370088431,2020,1.0,31,9.0,1.0,1,1,,1.0,,24000.0,制造业,
211927105,2020,1.0,21,12.0,0.0,0,1,,1.0,,60000.0,住宿和餐饮业,
430113103,2020,1.0,41,15.0,1.0,1,1,,1.0,,,批发和零售业,湖南
311670104,2020,1.0,34,16.0,1.0,1,1,,1.0,,120000.0,教育,上海
220303102,2020,0.0,62,6.0,0.0,1,1,,0.0,否,25772.0,水利、环境和公共设施管理业,吉林
210635103,2020,0.0,39,22.0,0.0,0,1,1.0,1.0,是,70000.0,文化、体育和娱乐业,
430302103,2020,0.0,42,12.0,1.0,0,1,,0.0,,90000.0,建筑业,湖南
130885105,2020,0.0,26,15.0,1.0,1,1,,1.0,,36000.0,制造业,河北
210654103,2020,1.0,32,16.0,1.0,1,1,,1.0,,75000.0,建筑业,
